id;texto;remover 
1033836428575354880; "O aquecimento global já é realidade. E agora? https://t.co/MEDrUHO1RH Compartilhado a partir do meu Feed do Google"; 
1030569144188592128; "Discussões de 2001 início do novo milênio metas de redução de consumo e aquecimento global https://t.co/xj1u6gMFBu"; 
1028477495899697152; "Gostei de um vídeo @YouTube https://t.co/xIExLEnfn2 e o AQUECIMENTO GLOBAL!!!"; 
1025319373781823488; "Efeito estufa https://t.co/SfecKcCgJe"; 
1026819196955574273; "Estudo indica que o aquecimento global de 2°C pode desencadear processos de retroalimentação e mais aquecimento https://t.co/mwxywjKsov"; 
1026616699515224067; "ontem estavam uns 40 graus e agora está a chover alguém que pare o aquecimento global antes que eu pare de respirar"; 
1025523092951638021; "@AC_AntonioCosta @romeu_g79 @ECO_PT Dizem que arrefece. A iluminação pública é um factor responsável pelo aquecimento global"; 
1025854085298302983; "Era um par de chapadas em cada líder mundial até mudarem alguma coisa em relação ao aquecimento global"; 
1027159505203810304; "Terra corre risco de ter ‘efeito estufa’ irreversível https://t.co/pOHflvNIib https://t.co/FBWbzOKfyV"; 
1031928763976695808; "Meu professor de geografia do ensino médio não acreditava em Aquecimento Global. https://t.co/XYsmOAhrln"; 
1025433860480397312; "Eu pesquiso como o desmatamento e a mudança de uso do solo na Amazônia afetam os microrganismos que atuam no ciclo do metano, considerado um dos mais importantes gases do efeito estufa. #existepesquisanobr"; 
1028810777808056327; "impressionante a capacidade dos jornalistas de desperdiçar espaço editorial. faltar cerveja, suar e ter cêcê é o de menos diante do maior desafio que a humanidade precisa enfrentar e já. é aquecimento global que chama. e não dá pra negar ou omitir seus efeitos no clima. https://t.co/bsYaOzERSh"; 
1033086174854823936; "@lama_mala pra alguma coisa o aquecimento global tem q servir"; 
1029935978172100608; "@Paulamarianapm abaixo ao efeito estufa???? ASOHAHSOOHAHO tu nem sabe o que ta falando o fedorenta"; 
1031254675532783616; "Segundo David Lapola, as interações da mudança climática com a Amazônia deveriam deixar todo mundo de cabelo em pé, mas a 'incerteza científica' acaba abafando questão. "As pessoas pensam, se os cientistas não sabem, por que eu deveria me preocupar?" diz David Lapola. #Rabeco2018"; 
1025102941366222848; "Juro dá raiva saber q os principais causadores de tudo isto (o chamado aquecimento global) somos nós"; 
1023913980291637248; "Se nada te chamou a atenção para a gravidade do aquecimento global, de como a vida ficará difícil com a elevação do nível do mar, agora isso daqui agora vai: https://t.co/UMYj7sneas"; 
1033110321995624448; "@congemfoco Então é tudo que acharam contra ele? o cara não pode soltar um peido que acusam de promover o efeito estufa. #Bolsonaro17"; 
1029100201972129792; "Gostei de um vídeo @YouTube https://t.co/CL4uP0e4mt aquecimento global é apenas um monte de ar quente? | Minuto da Terra"; 
1026482770015670272; ""Esta pode ser a primeira vez que se desenvolve um processo de fabricação biotecnológico usando CO2 gasoso como precursor químico imediato. Até agora, as tentativas de reciclar o gás de efeito estufa, que é um dos principais contri…https://t.co/fs57IheS8O https://t.co/Er7m3F1yaM"; 
1024349006665789441; "NOx: o que são e quais os impactos dos óxidos de nitrogênio https://t.co/VaQQNZSjP8"; 
1024963913341911040; "@duarte__matos não gozes com casos sérios, o aquecimento global em travanca é real."; 
1028798381039276032; "La vem a GloboLixo com esse mimimi de aquecimento global. #fantastico"; 
1025199498505740289; "Aquecimento global filha https://t.co/hdrwu7pBXC"; 
1024346206649163776; "31 graus no "inverno" da Bahia... E tem gente que não acredita em aquecimento global. Lembro de um tempo que fazia 20 graus, quando realmente existia inverno por aqui."; 
1028799558980198400; "@EntringerClara aquecimento global"; 
1025052176593420288; "#Brasil está preparado para reduzir gases que impulsionam #AquecimentoGlobal, diz especialista https://t.co/aPx8PhwZNQ https://t.co/eqHYiKeZXt"; 
1032653529444433926; "Neoliberalismo, monocultura, padronização O aquecimento global já não é ficção Movidos pelo lucro, a vaidade e o poder Homens mortos pelo ego antes de nascer."; 
1026814425389576193; "Jornalismo de utilidade pública. "Super importante" compartilhar com o público análises sobre a política austríaca de distribuição de desodorantes e os impactos da mudança climática. https://t.co/DLk5xvwuCN"; 
1025719551957393409; "Aquecimento global.... you found it!"; 
1031346428453384192; "Adicionei um vídeo a uma playlist @YouTube https://t.co/2w32uwiBu4 Moura x Ricardo Felício - Aquecimento Global."; 
1026576959692845056; "Vivo vendo isso de ~ain não há consenso~ com temas como mudança climática, aí o cidadão me traz como argumento que uma fraude feito o Luiz Carlos Molion “refuta essa hipótese” (risos)"; 
1025068920577908736; "Ainda tem gente que acredita que o aquecimento global é uma farça. Esse estudo demonstra que temperaturas elevadas levam ao aumento da mortalidade de árvores nas florestas tropicais úmidas, onde abrange maior biodiversidade. https://t.co/viDxBUPXPQ"; 
1031211340877254656; "Pode parecer idiota, mas toda vez que eu lembro que o planeta tá beirando o colapso ecológico e o presidente do país mais poderoso do mundo continua dizendo que o aquecimento global é uma mentira, eu sinto uma vontade de chorar abraçada numa árvore que vocês não tem noção."; 
1026851386229776384; "@deborista Embuste do aquecimento global??? HAUHAUHAUHAUHAUAHAHA"; 
1025125065065680897; "Destrui-lo, mas ainda existem pessoas que acham que o aquecimento global não existe, que tudo o que que está a acontecer ao planeta terra é absolutamente normal e que é só um ano em que as temperaturas, quer no verão, quer no inverno foram completamente fora do comum. https://t.co/HBOB3bVLTV"; 
1027151979217334273; "F.G. Saraiva: Terra corre risco de entrar em 'efeito estufa' irr... https://t.co/x7jErZgYpI"; 
1024438847017508864; "@edu8h E depois falam do aquecimento global"; 
1027172658767716353; "Pleno século 2018 e ainda tem gente que fala que efeito estufa é mentira"; 
1026068579672883202; "Mas calma que eu lembro que um dos bolsofilhos falou que Aquecimento Global era bobagem esquerdista https://t.co/OMGXDN02vt"; 
1025356041339330560; "Nem sempre o resultado é visível. Os negacionistas do aquecimento global não geram vítimas (ainda), mas acabam apoiando grupos q não querem mudanças radicais nas indústrias poluidoras ou modelos econômicos"; 
1025702922888380422; "Como é que há pessoas que acham esta subida da temperatura normal??? BITCH a camada de ozono quase já se foi, o sol vai explodir com isto tudo, como é que continuam tão calmos??? Há pessoas que estudam o aquecimento global mas depois ficam a achar que é nome de fruta ou assim?"; 
1025821079389069312; "Alguém que traga a merda do Trump para Lisboa a ver se passa a acreditar no aquecimento global."; 
1026627285959421952; "@Icortes28 @crisdias Não dá pra resolver o problema de aquecimento global usando todo o tempo do mundo. Precisa de mudança já."; 
1032698473165017088; "@felipekanc ah na moral q dps desse video eu estou desejando q o aquecimento global seja REAL E MATE O MUNDO"; 
1026881132095266817; "Falam do aquecimento global à toa. Fazem ideia do espaço que ocuparia só para alimentar um país inteiro à base da agricultura? Fazem ideia das carradas de água que seriam necessárias? Fazem ideia do quão dispendioso seria? E se acontecesse algo ás culturas? Era tudo a passar fome"; 
1025876757969350656; "I liked a @YouTube video https://t.co/OF9gzZjWvK Aquecimento global irá prejudicar quatro quintos dos oceanos até 2050, diz estudo!"; 
1025507433597362176; "Aquelas pessoas que publicam fotos do termómetro do seu carro, que queima gasóleo, a avisar do aquecimento global."; 
1024299352544759809; "Aquecimento Global no PROGRAMA DO JÔ! (ENTREVISTA COMPLETA) https://t.co/CBje20hN3g"; 
1025566009762226176; "Eu e meu pai começamos a conversar sobre quem era o presidente do Brasil na primeira guerra mundial, acabamos discutindo sobre aquecimento global quase se matando rsrs"; 
1024994782349877248; "O Palmense não pode ver isso aqui de mudança climática que só sabe falar disso"; 
1026995294154760193; "Sério que tem gente que acha que aquecimento global é mentira? Eles acreditam em terra plana também?"; 
1029149995172327424; "@editora_humanas E não é só isso, dizem que ele usa mais de duas folhas de papel pra enxugar suas mãos. Contribuindo assim para o aquecimento global"; 
1024449605424046080; "O Antagonista entrevista Ricardo Felicio – Íntegra 'Aquecimento global é... uma farsa https://t.co/mDJnJXscOj via @YouTube"; 
1029798321668464641; "@AngeloMarim @Pirulla25 Mas o níveis de CO2 estão ligados com o aumento da temperatura? Essa é outra questão, pois durante anos, foi sustentado o mito do efeito estufa."; 
1029789854144647168; "@nathan_cortezz @Pirulla25 Só para esclarecer, não perco mais meu tempo com conspiracionista sobre aquecimento global. Ele existe, tanto q vivemos aqui, A discussão, q nem deveria existir, é se a ação do ser humano está potencializando o mesmo. Qdo 97% dos cientista concordam e apenas 3% discordam..."; 
1028333132477546496; "evidentemente o aquecimento global nao chegou em erechim"; 
1033195811688079360; "aquecimento global é um mito fudido https://t.co/GoBQdcCs1K"; 
1023912948509683712; "previsões de 47º em portugal dia 1 de agosto ya manos aquecimento global é mito"; 
1030995004150435840; "ô gente esse plano ursal é aquele q vai salvar os ursos polares do aquecimento global???????"; 
1032749289238216704; "https://t.co/MPXCSoei7L https://t.co/UYazwFXPv4"; 
1030231097286766593; "Oi o meu nome é Mariana e eu to estudando aquecimento global desde o primeiro bimestre"; 
1032002070860247040; "Oi seguidores agora vou falar uma coisinha sobre o aquecimento global. Sabia que vc parar de usae aerosol n adianta nada, sabe pq seu filho da puta? PQ VC COME CARNE, TU TA PAGANDO PRA VACA PEIDAR TEM MAIS VACA Q GENTE NO MUNDO E ELAS PEIDAM METANO PAKAS TODA HORA"; 
1026811280269737985; "O instrutor passando um documentário sobre poluição/aquecimento global e eu chorando na sala, socorro ;;"; 
1032730976743579648; "ser professora de criança e ser vegana é ficar com os olhos brilhando de emoção quando aparece alguma coisa sobre o aquecimento global e passar vídeo falando sobre como a gente come faz muita diferença"; 
1025821141699584000; "@LipeML @arrowp Não acredito que vocês estão mesmo repetindo o "como pode existir aquecimento global se hoje está fazendo frio??" E sim, é consenso científico. Lide com isso"; 
1032353269321007105; "O texto de excelência é da jornalista Fernanda La Cruz. E as fotos são minhas. ? Minha primeira cobertura da #INQ. https://t.co/5N5zWXbFll https://t.co/5N5zWXbFll"; 
1026850110796443650; "@amaurigonzo @donloficial Ah, aquelas madrugadas carregando ampli. Do Zinga até o centro. De ônibus. Que passa de duas em duas horas. Frio do caralho. Depois do ponto até em casa. Prefiro efeito estufa."; 
1028825188358660099; "@o_colecionador A emissão de combustíveis fósseis contribui e muito pela bagunça que está o clima. O aquecimento global provoca situações extremas seja ondas de frio ou calor. Diversos cientistas tem estudado e documentado isso. Não podemos continuar negando que estamos destruindo nosso planeta."; 
1025003481969684480; "Brasil está preparado para reduzir gases que impulsionam aquecimento global https://t.co/ox1403eJ21"; 
1028994355061817346; "Estão 20°C em pleno Agosto, onde está o aquecimento global?"; 
1033008419752620032; "@lucasnaodorme Eu acho que não é bem isso, não é que o aquecimento global não existe, mas ele (e outros geólogos por aí) acreditam que faz parte do ciclo geológico da Terra (eras glaciais e depois aquecimento global) e não é causada pelo homem"; 
1027153609547493376; "o pior de passar mal com mudança climatica é que nao tem ngm pra eu culpar"; 
1026076442315161600; "a culpa do aquecimento global é das gays obviamente pq todos são hot asf"; 
1030842600318808064; "@rutemesq Mesmo, em vez de falarem de aquecimento global"; 
1030152140252225536; "Vídeo do “Hot Mess”, programa da “Public Broadcasting Service” (PBS), rede de televisão estadunidense, aborda a importância da energia nuclear em meio ao aquecimento global - https://t.co/O8kJAKGtGt"; 
1029035233293869056; "Mudança climática trará mais mortes por ondas de calor; Brasil preocupa https://t.co/SIskYld0yC"; 
1027124020599091200; "Mudança climática trará mais mortes por ondas calor; Brasil preocupa: País aparece como o terceiro mais impactado em estudo que projetou números futuros de vítimas de problemas de saúde decorrentes de altas temperaturas em 20 nações até 2080 https://t.co/oZixaoH36m"; 
1030156038006366208; "@ProfRFelicio Verdade. Esqueci de mencionar os interesses por trás, que amarram o crescimento/desenvolvimento do país e que querem controlar as nossas decisões utilizando como ferramentas assuntos como por exemplo o "aquecimento/mudança climatica. Muito honrado por você responder Prof."; 
1026863354776825856; "agora não percebo onde é que comer carne influencia no aquecimento global"; 
1025007143894872069; "Gostei de um vídeo @YouTube https://t.co/7zrewfEbJy de CO2 na Atmosfera e Aquecimento Global #OtarioNews"; 
1025821219495571457; "GRANIZO em albufeira mas o aquecimento global não é real lol"; 
1032960930114691075; "@cadefeministas @TangoCommando Mal sabe ele que existem estudos (com vários erros em metodologia, etc) que questionam os malefícios do cigarro ou o aquecimento global. Achar um estudo para comprovar um ponto, ignorando vários outros é intelectualmente desonesto!"; 
1033733840206880768; "O aquecimento global já é realidade. E agora? https://t.co/PuVzYFE4uf https://t.co/XvcJ8b7k4e"; 
1026832358534795266; "@Rconstantino Porra tá q pariu. só faltou a profecia mas com aquecimento global chegaremos lá."; 
1030761781642383360; "@Pirulla25 Esses movimentos anti-científicos vão desde horóscopo, passando por "o homem nunca pisou na Lua" indo até o assunto de vacinas e aquecimento global. O pior é que não se restringe apenas ao Brasil..."; 
1029854284064739328; "@ProfRFelicio maravilha prof! admiro seu trabalho desmentindo essa falácia do aquecimento global, gênero,a favor e a vida,em uma universidade dominada pela esquerda!a ciência dominada pela esquerda,fazendo mutilações em adolescentes e pessoas com a falácia da identidade de gênero!seja SENADOR!"; 
1033651235667238912; "Aquecimento global teu cu feladaputa https://t.co/JQZDyke1b0"; 
1030122865721520128; "@lilgoldenneedle Bem vinda ao aquecimento global"; 
1025179155766366208; "I liked a @YouTube video https://t.co/uBAuouLs6f Aumento de CO2 na Atmosfera e Aquecimento Global #OtarioNews"; 
1025098427548557312; "E sinceramente tem muito descaso com isso com essa galera de esquerda também. Tava tudo bem pra eles quando a Dilma botou um ministro da ciência e tecnologia QUE NEGA O AQUECIMENTO GLOBAL. Se vocês não vêem a seriedade dessa contradição, vocês têm um grande problema."; 
1029329287684542466; "O capitalismo, não “a natureza humana”, foi o que acabou com nosso impulso para enfrentar a mudança climática. Artigo de Naomi Klein https://t.co/j34aadyrvz"; 
1029875409582735360; "Terra pode entrar em ‘estado estufa‘ permanente, alertam cientistas https://t.co/cUdqbaHWLV"; 
1031540214261592064; "#Especialista alerta que mudança climática afetará ecossistemas de #deserto https://t.co/Yln4zf2EQW https://t.co/R5tOoUK2Zo"; 
1032042177105457155; "Mudanças bruscas de humor é tipo mudança climatica ne? Quem tá por perto sempre sente os impacto"; 
1025411128535461888; "como é que era mesmo? ah. aquecimento global é propaganda comunista."; 
1025879650604646400; "@leticiabr_matos Não é? E luva e chapéu.... Acho que realmente teve um aquecimento global kkkkk"; 
1025365817322557440; "Basta 1 dia de chuva para esquecer a seca... Nevar para dizer q não tem “aquecimento global” A bolsa cair 2 dias e acabou o bull market (vice-versa) Não confunda curto x longo prazo?? tempo x clima https://t.co/vpvg8kxjUM"; 
1028108241484562432; "@cynaramenezes Pepsi adoçada com feto abortado; não existe aquecimento global; globo de esquerda; moro imparcial; marxismo cultural; Olavo filósofo; ponde inteligente. Tem várias outras"; 
1033025826084802560; "Esta é capaz de ser interessante para quem nega o aquecimento global com o argumento "eM 1900 e TrOcA o pAsSo TaMbEm fEz 45 gRAUS!" https://t.co/iTb4YixCyv"; 
1026821909026103297; "O aquecimento global rebentou com o país nos últimos anos. Ou isso ou quem substituiu os chefes todos da Protecção Civil por pessoal com currículos espectaculares tipo "chefe dos escuteiros" https://t.co/EpFcnzAc9d"; 
1026428733303996416; "O aquecimento global é lindo ontem estava um calor que n se aguentava hj ja está a chuviscar"; 
1026397600260321280; "Adicionei um vídeo a uma playlist @YouTube https://t.co/LKXrnLwdMY. Luiz Carlos Molion: não existe aquecimento global"; 
1034075516691800064; "@TNTbr Jack, seu lindo! É o que faz o aquecimento global."; 
1024464860195840000; "A mudança climática matou os aliens e vai nos matar também https://t.co/w5a9Jd9xMT"; 
1028249692252119040; "'2018 está se preparando para ser o quarto ano mais quente. No entanto, ainda não estamos preparados para o aquecimento global. Este verão de fogo e suor parece muito com o... https://t.co/uAJxVaVd1S"; 
1031308549996064773; "“o aquecimento global aumenta os riscos de secas e enchentes..” (IPCC,2013) já passou da hora de abandonar a península do Rio Grande kkkkk"; 
1027171989868437504; "https://t.co/7ERU7z2zxv"; 
1025679680928665601; "o aquecimento global é real https://t.co/a5193nn4pA"; 
1030385594478653440; "Adicionei um vídeo a uma playlist @YouTube https://t.co/qsI6ZR91cV da USP Revela A Farsa do Aquecimento Global no PROGRAMA"; 
1028806743806144513; "O bom do aquecimento global é que a gt ja vai se acostumando pro calorzinho do inferno"; 
1030098520781541378; "Próximos quatro anos serão ainda mais quentes, segundo estudo Para saber mais acesse: https://t.co/vHwqGNzEd4 #PortalSouDeSergipe #InformaçõesEmTempoReal Curta nossa página https://t.co/EdBNhX3Bgt Youtube https://t.co/UVym4COkSF https://t.co/vHwqGNzEd4"; 
1026821827652476928; "Cientistas alertam que a Terra corre risco de entrar em ‘efeito estufa’ irreversível https://t.co/Xj8j71e0Sv https://t.co/9g0cyJlZT8"; 
1030082763838377984; "O @ProfRFelicio é um cientista que combate a falácia do aquecimento global, entre outras coisas. É do partido do Bolsonaro. Será meu voto em SP. https://t.co/R6pztYdWOS"; 
1025021620472164354; "Este aquecimento global está a matar-me aos poucos"; 
1024134239741243392; "@asdfghjklcs Kkkkkkkkkkk aquecimento global tá rolando há milênios então"; 
1029331861162676225; ""Efeitos do aquecimento global" Trump: vamos derrubar a floresta pra ajudar o meio ambiente"; 
1024963586387595264; "Alteraçoes climaticas? Aquecimento global?? O q é isso!?"; 
1030930568064774144; "Gente, perdoa, é a mudança climática que meche um pouco com a NOÇÃO (que tão precisando) das pessoas, Sorry https://t.co/L0idlYidIz"; 
1030606407702376454; "ONU e ONG são tipo o Alckmin, Ciro, Aécio, Lula, Freixo etc que vem bonzinho prometendo matar a fome mas destrói as empresas que produzem comida como os Fasts Foods, Comidas Congelados em nome do ambiente e do Aquecimento global duas farsas #BrasilAcimaDaONU"; 
1024119270270279680; "Suprema Corte dos EUA rejeita tentativa de Trump de paralisar ação sobre mudança... - https://t.co/3NZJJtTygh"; 
1031933596486049792; "@Rkrahenbuhl Aquecimento global? Sério que acredita nessa palhaçada?"; 
1033097959737581568; "Aquecimento global é fraude. https://t.co/bGpAfJJVk8"; 
1032011489043988481; "odeio a mudança climática de sp, uma hora ta 35°c e outra 18°c"; 
